,AU,C,CU,IF,M,RB,SC,TA
2022-04-08,-0.41255655867233215,0.37499920113540575,0.26029381072028984,0.23070984497349895,-0.19892473543559652,-0.18573613987234225,-0.10587767385149618,-0.2344120725475109
2022-04-11,-0.41086407567195,0.36986390555758014,0.26858722051606176,0.23850225749940518,-0.19888303342943853,-0.17655146554721513,-0.1078434954824436,-0.20788379332224302
2022-04-12,-0.41389759137060533,0.36551591344931267,0.2658565569434992,0.23928905104066597,-0.19803013630543814,-0.18377591183881026,-0.10810364238239038,-0.20816720350866177
2022-04-13,-0.42791900222441565,0.35055821006321164,0.26734646684142943,0.22720472337323278,-0.19443134986754226,-0.18221211740914547,-0.11666629725043422,-0.21970994956362241
2022-04-14,-0.43117986232551664,0.3411447366142212,0.2634955771117892,0.2010177780084301,-0.19172144460002713,-0.17965613396332283,-0.12206331734854581,-0.21883044098440207
2022-04-15,-0.4178899477026062,0.3670218420771984,0.2639835181416218,0.19139938046275476,-0.1897173015417035,-0.1836720373413736,-0.12713978894858424,-0.21236851072589366
2022-04-18,-0.441195227618771,0.3626436906928515,0.24980427093624982,0.1932888924508271,-0.18800969685882582,-0.1773543305809972,-0.12373066792628776,-0.186463155577169
2022-04-19,-0.4446198623644256,0.30024634758060814,0.23040418476792093,0.18958235758569944,-0.18580418615579108,-0.16866963964003323,-0.11939187762101491,-0.15140375478774168
2022-04-20,-0.4158286907614502,0.30162308587116426,0.23538837961423928,0.21678438436035663,-0.18535920525749863,-0.19607439337277793,-0.12784088293642318,-0.14901521719469846
2022-04-21,-0.3891415597258191,0.3016224584087934,0.2356115428562901,0.2105407464212707,-0.19741060608014102,-0.21375388336060241,-0.12694650000377017,-0.15723855255724975
2022-04-22,-0.3823461796731464,0.30101547460905265,0.23681730489983127,0.19465082430055383,-0.2159853491988071,-0.20289532007124145,-0.11622750872002455,-0.15237960499575742
2022-04-25,-0.37710221988575204,0.29936488632706293,0.2371970195512095,0.19527800633324047,-0.21296435395316812,-0.20560267302752996,0.11912917267860541,-0.15339129574341925
2022-04-26,-0.3700680999662477,0.3002274459203391,0.2288636709131163,0.1726051463633238,-0.21446047074142177,-0.19026035542757083,0.11701838919026415,-0.15581003423160036
2022-04-27,-0.38619848722398176,0.3079034732320904,0.232903093558344,0.16273862877553646,-0.2142269347426504,-0.19098811691672923,0.10048138967142807,-0.16344445070859265
2022-04-28,-0.3606258737679183,0.3311864469615782,0.2464955265812093,0.15799634970591322,-0.2463625489981495,-0.18465113206292078,0.09598760218319813,-0.15421056870541158
2022-04-29,-0.36400746193192435,0.3244470738825757,0.25070695190338876,0.16245071533039987,-0.23485654219314722,-0.17522937962383908,0.09603100385752046,-0.15485823949862984
2022-05-02,-0.3621671028164922,0.29875012584281196,0.27309094972865067,0.17059634355120698,-0.24501221106408372,-0.17288646531934843,0.10050438322878813,-0.16182309904805509
2022-05-03,-0.34889712392164685,0.30183055601714004,0.2434389689962422,0.1615794921655206,-0.24218051761087717,-0.16724987550859308,0.08319752997086524,-0.16510775276180123
2022-05-04,-0.35929547284013374,0.31587173915547645,0.25802326244091334,-0.1705659191259239,-0.2516779168407738,-0.17480861059533478,0.0,-0.1709191098512353
2022-05-05,-0.3628455679858141,0.31573874276219105,0.25645494053665235,-0.16843795042172036,-0.23820060553692352,-0.17384445820029348,0.0,-0.17998777467267954
2022-05-06,-0.41464901809838867,0.29315494629268807,0.24549195524208345,-0.16530442426518094,-0.2350347826516868,-0.17841819960076302,0.0,-0.17209182361306505
2022-05-09,-0.40925024600588084,0.2956258421271185,0.24894822480582732,-0.16030891660336224,-0.23563321075876384,-0.18637276274300787,0.0,-0.17514700838634595
2022-05-10,-0.41779022058295057,0.2870717828121449,0.25528733389800023,-0.1590926728559583,-0.2362690682779312,-0.1802735272835674,0.0,0.1728467954102735
2022-05-11,-0.4177244052336051,0.2472794609171524,0.2550545919354877,-0.17240797961133636,-0.24940203889958462,-0.1810066172056614,0.0,0.17000030376094033
2022-05-12,-0.43268075874912093,0.253193905062855,0.26435291272299616,-0.18417958420491354,-0.22406486042149318,-0.18581421401671905,0.0,0.16285975042446174
2022-05-13,-0.4373208681300719,0.2507475831133417,0.25942720481407205,-0.18459494530767556,-0.23260841041183544,-0.184341746280348,0.0,0.1606010576878435
2022-05-16,-0.47531701523187636,0.2707109159013667,0.2848949462092932,-0.20379140333743123,-0.25178393822368916,-0.21739255202518842,0.0,0.0
2022-05-17,-0.4528197429507324,0.27273622645502765,0.2916229639480996,-0.20611016379016533,-0.25098095364029166,-0.23095878324887725,0.0,0.0
2022-05-18,-0.5027546216829463,0.2563315854964132,0.2931543208857199,-0.19827159535414327,-0.24992988499113156,-0.2133141633206624,0.0,0.0
2022-05-19,-0.5279202922749983,0.25434244538893697,0.2990438347393731,-0.20104162978323029,-0.2208938172134017,-0.22036803780323558,0.0,0.0
2022-05-20,-0.5313076049293723,0.255999056945125,0.29896679699823064,-0.2065342763582918,-0.21305433034944288,-0.2129092577118319,0.0,0.0
2022-05-23,-0.5225671582276253,0.25377577963465286,0.2509061262657398,-0.19961428010795748,-0.21123557313104172,-0.20614345125069475,0.0,0.0
2022-05-24,-0.43782269664040024,0.21353636573433324,0.20223418302778554,-0.1964234656419933,-0.16339211284328617,-0.18641005728604734,0.09370790267706221,-0.14657172970939672
2022-05-25,-0.41862996969628413,0.20999627560888234,0.1930835674653222,-0.23517155846122464,-0.1607045756901702,-0.1776237660172049,0.09709275773346528,-0.1427903947138739
2022-05-26,-0.4468219963844195,0.22006416067502252,0.20459732970177053,-0.24168159874848863,-0.17147206878171647,-0.1947803667829964,0.0,-0.1566068725719133
2022-05-27,-0.4531844125800179,0.19903496356081382,0.20337291401706414,-0.24154161279830255,-0.1664438260925586,-0.2034856720782849,0.0,-0.15686051260941788
2022-05-30,-0.4880039030229797,0.19912704610660525,0.19287965317070016,-0.21081398000274099,-0.16422740403784908,-0.20578223940419293,0.0,-0.1433821116230129
2022-05-31,-0.4042310324345442,0.18135166642019587,0.18938454397957627,-0.20625627596689902,-0.14965081383376633,-0.1783167509788839,0.10481396280517068,-0.1351583083260537
2022-06-01,-0.37951071101842454,0.18909422434517648,0.19190401311345492,-0.21386782504504345,-0.154476697964458,-0.1852628137356972,0.09867704836070734,-0.13891957680104391
2022-06-02,-0.3874343776754558,0.17438985901748447,0.19047181740205507,-0.22260695956546905,-0.16155722588003582,-0.19940643005475953,0.09709955715084494,-0.15515701234751547
2022-06-03,-0.4018409447063693,0.18057062141661603,0.19540486204428348,-0.20375281180474106,-0.1633696939780045,-0.20212377515136404,0.0999103236640043,-0.15652358028126995
2022-06-06,-0.404336080805688,0.1777588720934661,0.19398564686331288,-0.2022996967614007,-0.16527327986875556,-0.19760066635257664,0.1022546196985439,-0.15755876280402628
2022-06-07,-0.393889766205903,0.17121325940826912,0.1965230673169177,-0.20802689825287748,-0.16987710529397293,-0.2001482745909142,0.10903134522519825,-0.14991354871441018
2022-06-08,-0.39448214848002316,0.19118724719759128,0.1987292540040049,0.20167780299552984,-0.16700431038335173,-0.20244052902585818,0.10858015429517372,-0.15289290189306926
2022-06-09,-0.3927414743785696,0.19298437454561507,0.19787948361928895,0.19650319640406452,-0.16128040659425785,-0.203463345960406,0.11166386085320446,-0.15519201083751819
2022-06-10,-0.40595814817557474,0.19218612959193082,0.19118794913452686,0.19597289513638108,-0.16623263963240234,-0.193133614192248,0.11004312511283007,-0.15619620744427956
2022-06-13,-0.4149241246500675,0.19898667500971376,0.1956388935963013,-0.20004563745953544,-0.16963577724689108,-0.20322279687951308,0.11299465537075765,-0.1612383727329455
2022-06-14,-0.41682967373916574,0.2205006753577886,0.20679365967056465,-0.2052151080500141,-0.16231515300576144,-0.20000287654485183,0.12753306600046668,-0.19741005542877102
2022-06-15,-0.4158203588625767,0.2187799130509701,0.20348212482663766,-0.20783287151310664,-0.15998988804249897,-0.20263078345239044,0.12247004669695197,-0.20089341121378676
2022-06-16,-0.4071235985236856,0.22445897615115523,0.2046749141336973,-0.20635265399424887,-0.17211022896687672,-0.20670776362676324,0.11804845246349609,-0.1923501053403816
2022-06-17,-0.4040651957539791,0.2238333161690637,0.204820235465369,-0.20235875028500658,-0.17246686537078196,-0.20880590633692148,0.12112611205598899,-0.19261493366460064
2022-06-20,-0.4189382474199557,0.2177979352612186,0.2360880221525481,-0.2010067186562381,-0.1532867399428894,-0.20157127457605423,0.11712346990522968,-0.1960565282790407
2022-06-21,-0.4241941324834596,0.2192837123290616,0.2422150049783609,-0.20054243991794735,-0.16833894367698765,-0.18388583698030103,0.12224621188944872,-0.1867886599743158
2022-06-22,-0.42982513388414717,0.22831083433451976,0.2173527771723185,-0.20373995527976607,-0.16760482179472103,-0.18838036098951388,0.12959194249988162,-0.16621663667043782
2022-06-23,-0.4449858119255295,0.22439944892214617,0.21757356926093296,-0.19127904108256907,-0.1561023346613458,-0.18898926921806916,0.14304031249352397,-0.16296801353643448
2022-06-24,-0.44402821138052795,0.24628541174669685,0.21299826810497408,-0.19036167549223465,-0.16305853996623582,-0.1777120003447298,0.13125121471183943,-0.16086905702397958
2022-06-27,-0.44182285139241584,0.2447154335117654,0.21034029167979879,-0.1925091395060567,-0.16146086283721117,-0.1796420410065632,0.12950851175529893,-0.16695058294059006
2022-06-28,-0.45748389103577203,0.2139163828832513,0.19634174336448917,-0.20575725234074732,-0.1692882090356408,-0.19416313736510973,0.13866897942350098,-0.17661962521469873
2022-06-29,-0.46983967971495494,0.21102846536335615,0.1971630199960916,-0.20240860089507867,-0.16615554663418242,-0.1909254156391938,0.149346288582476,-0.17557697902212258
2022-06-30,-0.4669336072966663,0.22538978508883467,0.19403563387674147,-0.19655546493741263,-0.16258413151021509,-0.18598259434626074,0.13297770777019668,-0.16229791190367499
2022-07-01,-0.4591514082770192,0.23443780633707104,0.2002808288317248,-0.19134742135804697,-0.16552916330668688,-0.18331846691614037,0.1311101255064996,-0.16387014169323194
2022-07-04,-0.45835643491981454,0.2409966067900426,0.20105862746751593,-0.2078736842953388,-0.16070122519563781,-0.18130416148272102,0.1289443934758067,-0.15687832255776002
2022-07-05,-0.46303760992394905,0.24259386509043251,0.18058626120023274,-0.20106377073547368,-0.1596998857836736,-0.1861538695904173,0.12702655282234993,-0.17434836880216542
2022-07-06,-0.47761614499015204,0.2145916173208806,0.18747672475047675,-0.19472968606649568,-0.15490337593405867,-0.1800915943344867,0.13305070617493053,-0.1862233329937555
2022-07-07,-0.4170312375898268,0.21992405858886785,0.19290596368791335,-0.21454651565597826,-0.17682843558800307,-0.18189555542410457,0.13801924121186412,-0.20106726811343145
2022-07-08,-0.4145051390441235,0.20670554459454735,0.1732974589469065,-0.20119055761881097,-0.16706156592566818,-0.19242925635034322,0.14564308470569015,-0.2284722621933939
2022-07-11,-0.4232194846974779,0.20980058698337561,0.1803702210882569,-0.2052817010590305,-0.16173780265186483,-0.19080382434335846,0.14984529226764248,-0.23046332797427085
2022-07-12,-0.513871880880193,0.2406284040718113,0.0,-0.22448027549177338,-0.18698111499899497,-0.21823040046380512,0.2010651926921305,-0.2625935822713364
2022-07-13,-0.46944691631817326,0.21313627403832888,-0.19423620248193957,-0.20355564775514054,-0.16137104406606284,-0.20044420025720106,0.18999140229776554,-0.23476295068513725
2022-07-14,-0.48600370245631297,0.21260903235116652,-0.18982531362558774,-0.1991044815284061,-0.16161252060603737,-0.19965912621660695,0.17893782896216373,-0.2357707653806446
2022-07-15,-0.47524683516371824,0.21532660349678304,-0.19117927296542386,-0.20278919837256917,-0.16077026038839867,-0.20426320003082513,0.17978798575189206,-0.26080373752253155
2022-07-18,-0.47364583883434774,0.19710870042156944,-0.15861719687462167,-0.1897981310373315,-0.1539659284161156,-0.19081223529968358,0.17326967266795046,-0.27475383915842816
2022-07-19,0.4902965595541769,0.19833574824725422,-0.1617714634424977,-0.1945170998255046,-0.15711668294336012,-0.22366234106976932,0.16888443367041617,-0.28717676213231047
2022-07-20,0.47653931230018626,0.19319621640102644,-0.15331215859488465,-0.19205053294006844,-0.14894809949891732,-0.21970639414442197,0.16509548362111415,-0.32694089232168616
2022-07-21,0.4592420958442417,0.2003439607628097,-0.1529371411243398,-0.2082847132099001,-0.14447781338545232,-0.21888538960776135,0.15810189590344978,-0.3316767691417929
2022-07-22,0.47090981038199525,0.1990393270477102,-0.15340421016799707,-0.2065271688482101,-0.14377782537310457,-0.23176820111404728,0.15916962690615688,-0.32842939501821006
2022-07-25,0.46853694258567563,0.19679774328862995,-0.1495290601974659,-0.20995783539873353,-0.14137069748939832,-0.24420962643932362,0.15638301342584618,-0.32601985979965925
2022-07-26,0.4588396415282614,0.2259293852448737,-0.1703156703649571,-0.21445387709726627,-0.14093902111427617,-0.25210285800551024,0.15211496804444974,-0.34242455956202283
2022-07-27,0.49814290602799105,0.2391174307965876,-0.20099932302955706,-0.26139739079267116,-0.17364442277611378,0.0,0.18707180474091922,-0.42164238405576066
2022-07-28,0.47386268158595135,0.23791658507684926,-0.1987101673931855,-0.2574858471421844,-0.1709152338439056,0.0,0.20156825814670098,-0.44536461262937793
2022-07-29,0.47034619196728855,0.23308807651635605,-0.1883650250499326,-0.28331306324432537,-0.16869652593964485,0.0,0.2012921982647344,-0.44665179885927475
2022-08-01,0.4523784762090914,0.2225208775064755,-0.16917661115629085,-0.28540331655810064,-0.1624723409628666,0.0,0.1778670746645885,-0.4348979065792514
2022-08-02,0.4567402734066997,0.2294265434705719,-0.17636686861996603,-0.3162232261158712,-0.15904359572124188,0.0,0.18391663060695312,-0.3933989317491892
2022-08-03,0.4193770946320573,0.2459114770336233,-0.17121341848031152,-0.36940782279767853,-0.15828042339879037,0.0,0.17741562544860937,-0.3767841683317118
2022-08-04,0.4392860088905525,0.21617135858691378,-0.16920786398855148,-0.4003751056879071,-0.15747585354373705,0.0,0.174387118565286,0.3785750371275997
2022-08-05,0.3909214364102612,0.23692863104951237,-0.18589550858822596,-0.397478785590772,-0.17310295104059892,0.0,0.16497958037040455,0.3857570456047652
2022-08-08,0.3593165507614176,0.19555557144655608,-0.16572171382051484,-0.34155748462965685,-0.1513181124148463,0.26962319420421016,0.150281761574762,0.3159405413774883
2022-08-09,0.3559016206212101,0.19448178427831952,-0.1613009771700423,-0.3459893292444862,-0.1483223820585492,0.29273431859394694,0.14814975962002186,0.3016149334801031
2022-08-10,0.34657788354318836,0.1941082227327619,-0.15546525877227604,-0.3186525252977668,-0.15647237022950305,0.29173161552705607,0.14337888041189809,0.30084950355461587
2022-08-11,0.3181093465357584,0.18685180045041822,-0.15426434270824033,-0.3222327590464591,-0.15596954314439695,0.29560292499884816,0.14177950879529846,0.29758582727433325
2022-08-12,0.2969176059635283,0.18590827556988668,-0.1571800902948286,-0.3302141808572359,-0.14995550529085,0.30107757339751,0.14606722524785207,0.30383325150924273
2022-08-15,0.31434587119738566,0.19349809732069392,-0.1832649775104364,-0.350142846734903,-0.1621260150477389,0.31932324713986954,0.1537486709913191,0.3141241083489676
2022-08-16,0.31513444170431154,0.20019581524749264,-0.19141036691348487,-0.35762679973537814,-0.16412644178220656,0.31497920156937353,0.14750859367910937,0.3131666088347884
2022-08-17,0.2870407964825211,0.20835989760819232,-0.21472025763863017,-0.33270604193746045,-0.17415442299513936,0.299088322521843,0.15246315196851543,0.3390804515165263
2022-08-18,0.28673024914960865,0.208002663985367,-0.1928821352029988,-0.3305256210563106,-0.18949053054600776,0.2984014792284526,0.15205823871923022,0.34584800370859764
2022-08-19,0.2678539159849982,0.2059123984807685,-0.19119565944622816,-0.3118640482361518,-0.18230173114993645,0.27524544532397105,0.152857219099122,0.3192438940570209
2022-08-22,0.275210819993807,0.2082980606728333,-0.18589251848327107,-0.3178769986264387,-0.1879568555334311,0.26967794214143187,0.15903789934737073,0.3262703210562622
2022-08-23,0.2950603547892986,0.20108274067524554,-0.18761148951087547,-0.32948259151024745,-0.20670440822250233,0.285005573964865,0.1806016806934447,0.33767046606580275
2022-08-24,0.2907859560785282,0.21202542273408717,-0.18462640014023793,-0.335667439743458,-0.20202578833136817,0.25627922796670793,0.16322341598504753,0.3258235465600474
2022-08-25,0.2939314135324372,0.2106857273301902,-0.18189412686047673,-0.3349563369178295,-0.2015761969287133,0.26487423589627357,0.16142354918080878,0.32703964849677264
